x1,y1,z1
32.90078735,-93.56788635,-49.42208862
32.15905762,-99.72808838,-48.67816162
7.236083984,18.44546509,-54.27593994
-11.04769897,27.24536133,-53.22888184
39.47393799,-108.0049438,-49.24002075
-82.90368652,-95.90605164,-52.36505127
-78.4959259,-96.31268311,-50.64483643
-51.76231384,-84.78660583,-53.49945068
-82.69395447,-82.88441467,-51.94076538
10.07852173,17.44558716,-54.12872314
10.78164673,25.82992554,-53.28900146
9.088409424,29.13470459,-50.87088013
7.092376709,36.01473999,-49.14364624
61.02212524,-105.8600769,-51.85079956
62.37380981,-107.1007233,-48.27487183
-56.75547791,-85.44560242,-48.37731934
-58.40711975,-80.71585083,-47.51119995
-9.129272461,20.3678894,-53.42129517
-7.544403076,20.90899658,-53.48208618
-11.20959473,32.24530029,-50.70593262
59.72982788,-125.0849457,-48.40255737
-60.53945923,-89.35401917,-49.30758667
-54.84828186,-87.63388062,-53.05075073
13.03109741,27.18344116,-50.16769409
12.12347412,30.76507568,-47.17541504
-10.47311401,34.45278931,-50.40628052
66.1572876,-123.3397064,-44.63021851
54.94302368,-119.4496613,-48.19683838
61.70690918,-98.67623901,-46.86773682
-83.29219055,-97.87216187,-47.05462646
-86.23114014,-92.85127258,-46.42901611
-84.51925659,-84.63639832,-46.60070801
7.335754395,33.12359619,-47.39614868
48.91577148,-112.8531189,-47.00427246
63.98086548,-111.5686646,-46.14599609
43.8387146,-108.3739929,-46.62322998
38.89016724,-104.5161285,-44.80462646
-77.7808075,-96.40878296,-45.63723755
-70.64595032,-92.61331177,-44.11044312
-65.8371582,-91.04295349,-47.49502563
13.73718262,28.01748657,-49.11071777
9.719207764,42.55026245,-45.86422729
64.20391846,-128.0964966,-45.45065308
5.776031494,35.71994019,-46.75875854
5.343383789,36.6468811,-46.13305664
56.556427,-121.6949768,-41.16973877
36.22137451,-96.17907715,-44.66159058
52.41088867,-115.78302,-43.16134644
63.52493286,-104.390686,-44.26947021
-87.06242371,-99.38478088,-44.49102783
-83.23490906,-100.0618896,-42.11196899
-85.9180603,-80.49784851,-41.85958862
-62.69699097,-80.26907349,-43.09942627
4.998168945,34.54177856,-45.01919556
67.45983887,-128.9732666,-41.55767822
43.26864624,-107.2048798,-45.63146973
42.95046997,-106.7672882,-46.22692871
42.26791382,-106.7765198,-45.30325317
-88.90815735,-95.8833313,-42.89907837
-70.4085083,-92.05470276,-38.12265015
-85.87084961,-88.07865906,-44.08184814
65.65386963,-131.9438324,-40.05029297
62.19076538,-129.0942688,-40.35583496
68.75170898,-124.982605,-42.16699219
44.40246582,-107.8045959,-44.36141968
35.90881348,-99.40568542,-43.29180908
-76.01069641,-96.78034973,-39.86767578
-88.00518799,-87.86209106,-41.52728271
-85.54380798,-84.53764343,-42.74200439
-61.82853699,-84.01057434,-43.08981323
5.861541748,33.08544922,-43.59057617
66.71426392,-115.0149536,-43.52124023
65.5982666,-108.3270874,-42.10266113
47.94061279,-110.4990082,-40.64544678
43.00198364,-104.824585,-38.8999939
-89.54823303,-100.605423,-41.61987305
-89.12409973,-105.5672455,-39.82852173
65.29165649,-101.0557404,-41.85412598
40.2192688,-95.64120483,-40.57763672
4.878814697,33.76727295,-43.55459595
50.13174438,-83.35035706,-41.21786499
11.23294067,38.67791748,-40.23599243
67.09783936,-130.4370728,-36.18362427
69.56109619,-125.5962982,-40.07675171
69.04772949,-120.4681702,-40.91329956
51.37844849,-114.8947601,-36.78027344
67.89437866,-108.3751678,-39.99685669
-91.62882996,-103.5171356,-39.41772461
40.92199707,-100.0362396,-38.95541382
-91.04170227,-95.89884949,-39.66314697
-87.4855957,-79.11193848,-38.33422852
-85.06199646,-72.72868347,-38.75796509
59.0774231,-125.7470856,-36.22668457
-80.80369568,-99.10301208,-37.83816528
-86,-103.9246826,-38.08526611
11.03369141,39.4864502,-38.82342529
65.07348633,-132.3083038,-37.54446411
69.28198242,-119.9681091,-38.1557312
68.98034668,-123.5292511,-35.53872681
69.56622314,-127.1854248,-38.43649292
54.94741821,-120.3327484,-35.71444702
69.97354126,-121.8438721,-39.28695679
69.74645996,-113.6797943,-39.19869995
68.72354126,-114.9258118,-36.11471558
68.15869141,-109.638031,-38.13409424
67.07925415,-106.6161499,-36.51803589
68.11315918,-105.5289307,-39.17086792
66.5645752,-101.2071838,-37.47943115
66.20855713,-97.78582764,-38.94128418
65.79864502,-95.21902466,-35.53900146
-72.66893005,-78.31278992,-33.33520508
62.76242065,-129.5977173,-34.72515869
47.39013672,-108.6150818,-33.99819946
-92.52099609,-100.6719208,-34.74151611
-92.7131958,-100.3631287,-37.86386108
-92.5974884,-104.5897369,-36.36206055
67.29281616,-101.4423218,-34.08468628
-91.8039093,-92.87612915,-32.60205078
-91.47592163,-93.66523743,-36.62210083
-89.24758911,-86.46359253,-38.34924316
-89.67738342,-86.09820557,-36.64465332
-88.32720947,-81.27508545,-37.17358398
52.13995361,-117.147934,-33.78848267
69.11151123,-108.1833038,-33.12280273
-90.36965942,-106.8222351,-36.95358276
-87.73143005,-105.3640289,-36.30905151
-75.63659668,-95.87179565,-37.052948
-91.04284668,-89.48777771,-35.2255249
-90.14013672,-85.64385986,-35.36639404
-89.09965515,-81.4780426,-35.53768921
53.5440979,-86.60882568,-34.6307373
70.36700439,-117.8688049,-31.44683838
49.63427734,-113.3374176,-33.1852417
-89.01615906,-105.9143372,-34.43826294
-84.50512695,-101.020874,-35.48324585
-87.52903748,-103.9233246,-34.43093872
-77.09591675,-95.33673096,-35.675354
-78.42747498,-95.27781677,-34.51721191
-91.64549255,-106.1388702,-33.54455566
-85.30793762,-102.7150116,-32.62722778
-75.13664246,-92.12437439,-33.66607666
-74.00769043,-65.14590454,-33.56195068
57.73300171,-122.7159271,-32.47579956
-90.08755493,-107.1612854,-31.59207153
-81.55335999,-98.92709351,-32.04714966
-83.11131287,-100.8934937,-29.49603271
-79.11738586,-96.04566956,-33.48162842
-77.04377747,-94.80096436,-31.55020142
56.91928101,-85.90878296,-32.06655884
63.63806152,-126.1864624,-31.84552002
68.2633667,-126.258194,-32.04806519
51.4538269,-114.0760193,-31.46261597
70.2460022,-102.5108185,-30.61959839
-76.24586487,-79.55580139,-28.71343994
-80.53335571,-76.80232239,-25.43051147
58.2199707,-119.5873718,-30.14627075
-91.75205994,-106.956604,-30.39926147
-88.26879883,-107.1972961,-31.16012573
-86.85902405,-105.9250183,-32.12728882
-86.72499084,-105.2042389,-30.25134277
71.81375122,-109.3045197,-30.24453735
-90.58390808,-81.47312927,-28.65136719
-90.42781067,-81.47668457,-31.6756897
-91.46208191,-86.70553589,-30.0144043
63.46987915,-80.6219635,-28.93643188
60.01071167,-83.23191833,-29.09414673
65.79464722,-123.9048615,-29.75506592
-88.87759399,-104.7448425,-28.86917114
50.98434448,-111.5333099,-29.91769409
69.03759766,-95.05133057,-31.50982666
68.38766479,-81.65670776,-27.49243164
63.03057861,-122.0993805,-29.21502686
68.01187134,-124.2427826,-29.06976318
47.99261475,-107.4974976,-28.8611145
70.98077393,-90.12573242,-26.89550781
68.95584106,-84.57444763,-27.51763916
60.36499023,-121.5787964,-28.30828857
54.35031128,-116.70578,-28.24545288
55.80767822,-116.5768738,-28.92901611
72.35116577,-102.6043091,-28.50537109
-91.7796936,-99.97737122,-29.37332153
-90.02061462,-63.25308228,-27.55639648
73.21865845,-104.0323792,-25.9977417
73.05419922,-110.759079,-26.29190063
73.40304565,-108.2731781,-27.47247314
72.56323242,-100.5214386,-27.74642944
-85.96807861,-101.7143097,-26.27584839
72.50024414,-97.44821167,-25.78912354
71.96276855,-93.94219971,-26.03561401
62.3109436,-84.6396637,-24.62207031
64.23202515,-79.43940735,-24.54507446
-82.81945801,-55.86264038,-26.07284546
-87.32051086,-55.15933228,-26.53555298
-88.86981201,-57.73242188,-27.08236694
66.25305176,-117.5367737,-25.81118774
57.80813599,-112.0815277,-24.79891968
62.30978394,-120.5293121,-27.03106689
63.87765503,-112.9301605,-23.95523071
61.01559448,-108.0419312,-22.18145752
75.04742432,-104.0014038,-22.21902466
73.52023315,-99.36077881,-24.11325073
73.60345459,-95.08351135,-23.25396729
72.15536499,-84.45545959,-24.56420898
46.24295044,-102.3586731,-26.13491821
-87.90150452,-101.2210846,-25.92236328
72.32095337,-78.7358551,-23.5803833
-82.62487793,-80.81669617,-22.51879883
70.08105469,-113.1740417,-22.7923584
73.42852783,-109.5957336,-22.12765503
-85.62481689,-101.3654022,-24.31045532
-88.81188965,-100.2470093,-24.49417114
76.39505005,-96.00964355,-19.76348877
73.74761963,-89.17897034,-23.19555664
65.78674316,-74.44645691,-21.47109985
67.65420532,-76.82678223,-25.52737427
-82.03086853,-56.57260132,-23.5229187
-91.89245605,-55.73303223,-24.12878418
-91.31347656,-50.00259399,-23.33047485
-85.99549866,-52.91558838,-24.25958252
-86.40686035,-46.4281311,-22.39859009
66.37316895,-107.3854828,-19.98184204
61.68844604,-103.8394165,-19.79995728
-87.71269226,-98.91960144,-24.22372437
-89.28486633,-93.35784912,-24.07293701
-84.26255798,-91.57765198,-23.04022217
73.82034302,-87.71887207,-22.86993408
73.22647095,-86.43421936,-22.87216187
72.21322632,-86.47138977,-25.20932007
-82.23361206,-50.73339844,-21.93026733
-93.56387329,-45.86483765,-22.0763855
-91.20283508,-42.32104492,-22.38208008
54.86465454,-103.8564911,-21.87988281
51.22824097,-104.9030151,-23.73867798
-88.38911438,-87.80633545,-22.78973389
-90.48184204,-83.27127075,-22.29431152
-85.02400208,-83.20027161,-21.44744873
68.09280396,-81.01210022,-18.94332886
75.9140625,-74.36567688,-20.99526978
72.53417969,-72.0229187,-22.16760254
-94.58901978,-41.14074707,-20.75320435
-84.80705261,-79.52876282,-22.21334839
74.80505371,-64.16323853,-18.19113159
75.63879395,-70.16598511,-20.53924561
-87.84951782,-78.13693237,-20.996521
-92.02662659,-77.74656677,-22.45397949
-92.25260925,-74.87289429,-18.70849609
66.77865601,-76.81556702,-19.25274658
79.53964233,-67.9380188,-17.94644165
-81.49597168,-42.15164185,-19.53637695
-88.64051819,-39.27072144,-20.71176147
-94.57905579,-35.39453125,-18.6048584
-89.31694031,-32.69998169,-18.28927612
-98.30822754,-39.5894165,-17.88952637
65.57830811,-100.1837769,-17.75570679
69.54519653,-102.8505554,-17.12637329
-89.45700073,-73.07156372,-17.81842041
-92.50326538,-56.21096802,-16.60394287
-82.81654358,-35.94122314,-18.18991089
70.53488159,-96.80082703,-15.17681885
83.00360107,-64.46722412,-15.09161377
81.48455811,-60.90316772,-15.02178955
83.16802979,-68.91638184,-14.75479126
-78.10343933,-38.69638062,-17.31500244
-84.93243408,-30.4125061,-17.2633667
-78.66944885,-31.86935425,-15.67559814
-94.72724915,-29.89892578,-16.87619019
-89.60987854,-26.99935913,-15.41934204
75.7487793,-103.0261383,-18.6060791
74.7911377,-99.85598755,-15.60775757
71.93252563,-105.2857666,-18.13748169
-96.79266357,-52.91601563,-15.65838623
-91.789505,-43.87219238,-16.06256104
-82.20936584,-26.76187134,-16.22833252
77.53286743,-97.1199646,-15.84741211
75.38088989,-95.54119873,-15.15866089
73.49935913,-84.02856445,-12.54760742
70.82623291,-75.14846802,-14.56698608
-92.70265198,-71.66366577,-15.72613525
68.83032227,-67.53897095,-13.9430542
67.04650879,-64.02511597,-15.93374634
67.26040649,-71.62539673,-17.61157227
-96.16567993,-57.54568481,-14.2986145
-97.57844543,-57.91589355,-14.77682495
-96.93283081,-56.1947937,-18.51968384
-95.76167297,-45.52627563,-15.12811279
-93.46533203,-39.74258423,-14.37182617
-89.54786682,-39.12594604,-15.28167725
-83.99731445,-39.80044556,-14.36489868
-95.57550049,-27.75909424,-14.40411377
-80.07124329,-25.82159424,-15.51748657
-82.96061707,-24.70529175,-14.85202026
-79.44577026,-26.69403076,-15.38064575
-77.05604553,-27.2467041,-14.78521729
-78.99026489,-24.65692139,-14.33374023
77.59552002,-92.91160583,-14.4185791
74.80557251,-91.0827179,-13.29174805
71.50332642,-89.3530426,-13.47390747
78.96530151,-90.37791443,-15.78009033
78.71124268,-87.01094055,-12.33493042
-94.7437439,-67.62435913,-14.8732605
83.059021,-72.71064758,-14.66009521
84.76617432,-71.75805664,-11.83654785
66.09863281,-60.28311157,-13.1395874
69.89987183,-58.2253418,-14.75811768
-98.88117981,-46.01986694,-14.33920288
-97.77496338,-42.09347534,-13.58203125
-72.83161926,-31.13031006,-13.38751221
-85.28503418,-23.0960083,-13.01217651
-79.29959106,-21.69058228,-12.63272095
-77.94267273,-26.05001831,-14.98553467
-74.08732605,-21.48339844,-13.32913208
-71.69522095,-26.35296631,-13.39376831
-90.6368866,-24.8821106,-13.48898315
-96.25665283,-67.50643921,-16.51147461
-97.07321167,-62.43200684,-14.36462402
-96.8187561,-62.92086792,-17.5085144
75.32553101,-55.45272827,-14.70849609
81.62417603,-52.97201538,-13.10806274
77.73583984,-50.65783691,-13.08004761
73.01980591,-49.08428955,-12.64593506
71.1831665,-53.54400635,-13.69586182
-96.95851135,-35.81625366,-13.06005859
-97.80084229,-31.61694336,-12.94454956
80.13189697,-85.37364197,-14.18292236
76.32730103,-76.33592224,-10.78100586
-96.90393066,-59.13406372,-13.12957764
66.61486816,-53.65472412,-12.35189819
66.22317505,-47.84481812,-11.33126831
-100.029953,-40.61282349,-12.93643188
-66.10958862,-29.54299927,-11.39993286
-56.25334167,-13.00787354,-11.08731079
-52.259552,-10.93069458,-9.452514648
-56.35490417,-16.56713867,-11.34640503
82.00598145,-81.86199951,-10.61398315
81.18252563,-81.05210876,-14.79995728
74.17514038,-69.15423584,-12.05142212
78.85180664,-70.71835327,-9.442687988
76.2532959,-63.24780273,-10.1973877
68.55245972,-60.97772217,-11.09552002
64.43893433,-56.34667969,-10.70010376
79.98904419,-49.00192261,-11.80264282
68.52282715,-44.17837524,-11.61672974
65.1762085,-43.05529785,-11.03967285
74.34524536,-45.4586792,-11.34811401
65.24334717,-45.57901001,-9.967376709
65.96963501,-42.63476563,-10.74667358
64.22171021,-41.65875244,-11.31225586
64.57369995,-41.07092285,-11.43426514
-100.3935699,-36.28671265,-13.2996521
-66.55117798,-22.39776611,-11.91650391
-61.59465027,-17.8145752,-11.51309204
-59.53826904,-25.01257324,-10.17416382
-67.61624146,-16.65274048,-10.99499512
-73.0891571,-16.32513428,-10.14978027
-58.90400696,-13.88650513,-10.81881714
-63.14421082,-13.49639893,-10.01159668
78.60192871,-82.11624146,-9.191864014
81.09805298,-66.89984131,-8.287658691
83.45507813,-61.81713867,-8.189086914
84.25616455,-58.63232422,-10.05871582
81.67520142,-52.29159546,-11.05908203
73.40426636,-47.53652954,-10.45626831
60.99969482,-49.53305054,-9.556610107
62.5328064,-46.00869751,-10.55755615
83.76040649,-51.62930298,-11.71191406
78.42120361,-47.71813965,-10.88739014
68.09890747,-42.16183472,-10.96722412
62.19955444,-39.76324463,-10.37536621
63.87591553,-42.06402588,-10.1401062
65.07171631,-39.23440552,-9.991210938
63.47753906,-40.66711426,-10.08880615
64.80172729,-41.16732788,-11.11251831
58.63519287,-41.98306274,-9.595062256
60.58636475,-35.32830811,-9.935089111
63.22381592,-38.02224731,-10.28201294
65.60046387,-40.06576538,-11.17214966
64.41207886,-40.21463013,-11.23529053
64.98129272,-40.61376953,-10.98617554
65.61767578,-40.36004639,-10.76412964
65.72570801,-38.99334717,-11.11816406
65.25198364,-39.00836182,-11.35122681
65.65249634,-38.96829224,-10.97842407
65.76226807,-38.94403076,-11.28826904
-73.77970886,-18.87411499,-8.73425293
-73.53620911,-16.30044556,-9.520172119
79.06216431,-76.67869568,-7.981079102
85.94711304,-61.98062134,-8.534820557
63.76049805,-53.64154053,-8.581665039
66.59536743,-43.5824585,-8.881072998
68.8147583,-38.3493042,-8.387176514
65.39550781,-33.09432983,-9.189666748
68.85943604,-31.25683594,-8.238677979
-65.49731445,-33.52401733,-10.21377563
-61.84022522,-31.31851196,-9.105773926
61.86309814,-26.96731567,-8.292907715
56.56439209,-28.54656982,-9.695861816
50.88027954,-26.97680664,-9.945678711
48.35055542,-24.12805176,-9.212158203
48.94390869,-19.84576416,-7.904510498
-66.15316772,-10.31765747,-8.286010742
-69.57691956,-13.53952026,-7.637817383
-59.08839417,-9.078277588,-8.442230225
76.74694824,-80.06669617,-9.348419189
65.55874634,-49.32369995,-8.256378174
71.49716187,-33.77636719,-8.251983643
72.7008667,-36.7265625,-8.016021729
-56.73083496,-29.72094727,-6.77243042
-52.55052185,-24.95825195,-7.667602539
44.22485352,-22.85064697,-8.061248779
-51.92779541,-7.673156738,-6.125152588
-49.51335144,-9.113586426,-8.097229004
81.56307983,-78.76405334,-7.995941162
81.13009644,-70.76748657,-7.577148438
83.85708618,-67.89031982,-7.374084473
86.00088501,-61.49356079,-6.882232666
63.41040039,-48.34005737,-6.798522949
66.86199951,-44.22976685,-7.438354492
69.18530273,-37.58374023,-7.231658936
72.95321655,-34.49191284,-7.455474854
70.87960815,-30.58480835,-7.527313232
66.20162964,-29.7986145,-6.830871582
-68.286026,-18.08932495,-5.937072754
41.92462158,-21.66390991,-6.220153809
41.2171936,-17.01080322,-3.830291748
44.72918701,-18.2984314,-6.354492188
-48.04244995,-11.47631836,-8.438720703
-46.14416504,-9.685638428,-4.804931641
-61.91096497,-6.561950684,-4.730041504
82.90841675,-73.85784912,-7.064025879
84.24377441,-75.996521,-9.612609863
85.92227173,-66.20794678,-9.449829102
85.97167969,-63.06515503,-7.280426025
59.61749268,-46.61242676,-6.875030518
55.57608032,-45.76272583,-7.6171875
64.52294922,-42.66668701,-6.190734863
52.43106079,-41.30990601,-7.77822876
54.05279541,-39.89550781,-5.988861084
66.87271118,-35.24560547,-6.273406982
60.00106812,-36.23529053,-5.87210083
69.48025513,-32.55618286,-6.999755859
50.1211853,-38.8522644,-5.404754639
51.82919312,-34.92141724,-5.110839844
56.02160645,-32.93383789,-5.381896973
55.11911011,-29.83825684,-5.071350098
-45.23710632,-26.24127197,-3.089508057
42.25558472,-28.88500977,-5.228637695
40.5748291,-22.84609985,-2.789428711
-66.06922913,-23.88296509,-4.527038574
43.90716553,-14.51821899,-3.282318115
-43.50102234,-12.98062134,-3.893249512
-50.1711731,-7.348449707,-2.153717041
54.87350464,-38.23898315,-4.0050354
52.48019409,-41.59545898,-3.612518311
53.59353638,-33.44213867,-4.768829346
57.13684082,-29.81750488,-3.827301025
-61.80752563,-31.48822021,-5.334686279
49.00985718,-15.3494873,-4.030548096
56.28067017,-16.32513428,-3.61227417
-45.27972412,-12.74484253,-3.106323242
-45.04867554,-12.43496704,-4.122161865
-43.40400696,-13.80194092,-3.690460205
41.25039673,-14.76739502,-0.122039795
48.92608643,-40.81005859,-3.223297119
44.88171387,-36.67437744,-3.39440918
42.3684082,-33.13226318,-2.317474365
41.1071167,-28.80014038,-1.67779541
-46.22738647,-25.47784424,-1.668792725
-46.84515381,-14.18637085,-2.020446777
-45.62680054,-14.09295654,-2.870269775
44.49493408,-13.06924438,0.184204102
-46.95649719,-10.13656616,-2.353485107
-46.18574524,-28.20928955,-2.36505127
-49.43605042,-24.39367676,-1.297851563
-51.17053223,-19.59753418,-1.505462646
40.30529785,-19.13153076,-0.101257324
-49.41413879,-9.401092529,-1.212127686
-54.08120728,-7.527160645,-1.306884766
-50.09458923,-16.11508179,-120.042511
-48.24488831,-9.786712646,-120.2526398
-47.09941101,-16.91223145,-120.0003662
-44.54750061,-6.655090332,-119.3476563
-47.44290161,-25.38934326,-118.76474
-50.50314331,-22.00933838,-119.5067596
-50.90788269,-18.9390564,-117.7298126
-50.04588318,-9.695251465,-118.7474823
-48.72219849,-6.314910889,-119.6470032
-50.28790283,-6.640930176,-119.0160065
-46.97584534,-1.266571045,-119.5650177
-48.88220215,-3.579315186,-118.779007
-42.85299683,0.7293396,-118.2516174
-47.06373596,2.565734863,-118.5206146
37.74649048,-27.3482666,-117.0542755
39.03189087,-30.79058838,-116.5307312
34.86947632,-32.15325928,-115.6135254
-41.81704712,5.861236572,-116.7276917
-41.53120422,10.56161499,-116.3411865
37.40991211,-35.3380127,-116.8877869
40.18936157,-27.46047974,-115.8677216
35.96652222,-21.48330688,-116.2453766
39.69958496,-21.28567505,-116.2809448
-50.36833191,-22.48236084,-114.4819336
38.17245483,-16.20492554,-117.2098694
39.3553772,-13.27804565,-116.4442596
35.77514648,-15.50018311,-116.2299957
34.55657959,-10.13711548,-115.3698578
38.75686646,-6.412231445,-116.962738
40.69473267,-6.23651123,-115.7855225
39.92745972,-2.162689209,-116.9525909
36.11938477,-0.675323486,-115.7793732
39.47146606,4.712005615,-115.784256
41.24542236,0.172790527,-114.8373718
35.37783813,6.40737915,-115.0017395
-45.16319275,11.72824097,-114.6717224
-44.16989136,13.36230469,-116.0601044
39.57943726,-48.45477295,-112.7789001
34.91595459,-43.38049316,-114.1206512
37.84448242,-40.47457886,-115.4796448
40.88235474,-43.82565308,-113.3106537
39.49008179,-37.31307983,-114.5610199
-49.76408386,-35.23373413,-115.7358856
-52.69593811,-37.43075562,-112.8694611
-38.295578,15.19482422,-113.9534454
34.30233765,-48.2819519,-110.9410095
-49.49572754,-42.04110718,-111.4730377
33.80297852,-37.88366699,-114.5889435
31.2449646,-15.99050903,-113.4349823
39.47872925,10.29611206,-113.0373535
40.88787842,-40.79125977,-111.0583954
-51.99484253,-35.08563232,-110.1088409
31.37213135,-4.006347656,-113.4346008
31.46209717,2.751953125,-112.935318
32.94631958,10.9503479,-113.0080566
-39.82246399,27.88421631,-112.6296844
-54.16789246,-39.74356079,-109.4633179
30.46524048,-9.502471924,-112.6546021
38.23898315,-52.8097229,-111.0191803
41.71252441,-48.27819824,-111.8547668
42.18649292,-50.58422852,-109.6677551
41.35391235,19.61859131,-109.8798676
-41.46856689,30.90722656,-111.5366974
-34.59507751,30.60919189,-109.7861176
35.04016113,-54.20330811,-108.2113342
-53.49014282,-48.28063965,-109.1869965
-39.53593445,36.03768921,-110.0281525
-36.44181824,37.16738892,-109.4759064
39.95379639,-58.54904175,-107.8856812
41.38644409,-46.4654541,-108.2602386
-33.67991638,24.37008667,-110.2972717
-49.5813446,-49.22598267,-107.9438934
-43.99473572,-45.94674683,-105.8466034
37.60375977,32.64379883,-108.5871277
-36.28726196,43.56539917,-107.2264404
41.69958496,-51.16192627,-105.0946808
-53.95379639,-53.69381714,-105.4467468
40.13314819,-42.65298462,-106.3651123
-40.81677246,-42.53369141,-104.8588257
38.38302612,39.56048584,-106.6541748
-41.10990906,46.12149048,-106.6214294
41.90463257,-64.26074219,-105.6814728
-57.5436554,-52.26123047,-104.5771942
42.86376953,36.50411987,-106.7145691
-30.63195801,37.05737305,-106.4090271
42.79071045,41.36050415,-105.1793213
32.8347168,33.44268799,-106.223587
36.10079956,-59.68643188,-105.4219666
-57.71011353,-54.93753052,-103.2138214
-46.78793335,-52.21002197,-103.4351654
-34.94030762,51.21307373,-104.9163818
39.9777832,-66.66131592,-103.3296356
45.00717163,-68.66342163,-102.9967651
-55.71740723,-59.57843018,-101.7365417
35.26367188,44.61654663,-103.2954102
40.59283447,45.29116821,-104.9250793
43.09063721,47.91491699,-103.0237732
-48.96180725,-57.90933228,-100.5765076
31.54425049,-55.00350952,-104.1404724
40.50119019,-44.90200806,-105.1889343
-38.650177,-43.43707275,-102.5623932
43.66574097,-73.36146545,-100.3062286
37.92547607,-71.00219727,-99.29216003
46.50811768,-67.24301147,-100.5447998
33.43307495,-63.27352905,-100.0935059
-60.0243988,-58.52752686,-99.27958679
-25.73486328,-24.67544556,-102.7368011
41.37585449,50.46783447,-102.612381
-36.08999634,60.77349854,-101.4255066
37.05792236,50.88943481,-101.5148163
41.08282471,56.72637939,-100.2957611
-57.76020813,-63.55361938,-99.21038818
31.45611572,47.33529663,-100.3256836
44.74093628,57.67831421,-99.08283997
35.1239624,54.98205566,-98.35159302
-38.74775696,64.85284424,-99.61560059
-34.03149414,65.17263794,-98.64770508
43.49963379,62.12350464,-97.8412323
47.38256836,-73.27398682,-97.31370544
45.26205444,-80.25601196,-96.56962585
40.62734985,-77.26145935,-97.65864563
-52.00024414,-63.56866455,-97.91271973
-61.28091431,-62.15899658,-98.28175354
-17.12271118,-17.02966309,-99.17323303
-14.70767212,-10.11917114,-98.20881653
-26.53460693,42.02960205,-102.4928741
27.52410889,42.45907593,-100.1854401
38.35284424,58.57507324,-98.16699219
46.47677612,62.7046814,-96.74865723
-58.83354187,-72.18414307,-97.05661011
-57.65205383,-74.94378662,-96.79852295
-61.56329346,-76.56788635,-96.15324402
36.04550171,-75.47674561,-96.51292419
34.43948364,-71.79760742,-96.43630981
-55.27929688,-67.48348999,-97.52287292
-26.22061157,-38.39901733,-97.4130249
-35.21684265,69.61660767,-96.54418945
-63.56771851,-70.23449707,-96.44950867
-61.47744751,-66.62689209,-97.53294373
-49.57452393,-65.74511719,-96.0987854
37.67425537,62.12658691,-95.82330322
41.64364624,-82.82774353,-95.67152405
-56.7210083,-76.47717285,-95.9178772
-51.95405579,-72.11529541,-94.06365967
-66.12690735,-74.39726257,-94.09140015
-64.08735657,-65.15975952,-96.22520447
3.076080322,-28.46600342,-96.22236633
-12.88134766,-19.57449341,-95.40766907
-11.33609009,-12.05300903,-95.42262268
46.87719727,67.31988525,-95.05863953
44.89224243,-85.40290833,-94.02033997
48.32791138,-83.13446045,-92.09004211
33.90600586,-75.14294434,-94.63925171
30.51321411,-69.31478882,-94.50320435
29.83459473,-63.83370972,-96.86494446
32.71813965,-66.85720825,-97.71821594
4.562133789,-36.88357544,-95.11499023
-12.64785767,-23.88674927,-94.52626038
38.54034424,65.64163208,-94.64289856
43.26287842,67.91812134,-94.8271637
-70.15460205,-73.102005,-90.87863159
-1.251556396,-11.98300171,-94.86003113
-20.6812439,48.82290649,-97.75065613
39.85919189,68.88739014,-93.70796204
48.01589966,73.00311279,-92.21336365
44.36993408,73.47311401,-93.2383728
-41.90975952,76.55471802,-92.63861084
-37.59390259,79.33273315,-92.54272461
34.78540039,66.19540405,-92.58232117
38.43145752,73.77615356,-90.19361877
-42.3457489,79.9493103,-92.5249176
-14.43969727,-31.37103271,-93.57328796
47.08633423,68.99926758,-90.22331238
45.74664307,77.41799927,-91.04202271
-41.15586853,83.28100586,-91.19618225
-70.39845276,-89.25579834,-89.89067078
-70.84321594,-84.82171631,-90.62265015
-18.82641602,-42.45376587,-90.65447998
-19.5730896,-46.19247437,-87.08978271
-23.58166504,-47.55517578,-90.63432312
-1.434783936,-31.79293823,-90.68687439
-12.24197388,58.07019043,-90.73478699
49.99703979,76.57067871,-87.4256134
50.43746948,83.0324707,-87.50553894
-42.9552002,83.09622192,-90.13839722
-42.21289063,86.20248413,-89.90727234
-36.17189026,85.17349243,-87.93412781
-63.20944214,-92.20697021,-88.13342285
-72.73078918,-79.77127075,-89.21916199
-22.85638428,-50.64901733,-86.55050659
-19.22473145,61.08172607,-92.27137756
-17.47384644,66.10653687,-89.15473938
46.89590454,82.49145508,-89.19587708
-42.06283569,89.28082275,-87.91242981
-67.542099,-92.98077393,-89.16719055
-58.18969727,-90.1103363,-85.55976868
-73.37150574,-76.33566284,-86.8868103
-2.060546875,-26.24365234,-88.5480957
42.4168396,82.26272583,-87.28865051
-44.09138489,87.51116943,-87.50010681
-71.39492798,-71.96099854,-87.29768372
47.92053223,85.96411133,-85.82278442
-45.04336548,91.66708374,-87.19789124
-42.82525635,92.92895508,-86.10183716
49.25634766,-92.46084595,-86.86354065
-67.41868591,-93.77964783,-85.05630493
-75.73480225,-83.75968933,-84.93179321
-72.95137024,-72.51495361,-83.99725342
-0.872650146,-4.385742188,-86.54568481
18.47210693,62.01702881,-87.00366211
20.52236938,68.17547607,-84.2063446
52.01837158,84.74688721,-81.94052124
-37.5234375,91.92782593,-83.65170288
-46.20681763,92.21759033,-84.00346375
